page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
39,H12806,淮北师范大学第06组,化,528,200,109,76,89,82,81,3,,H12806 | 淮北师范大学第06组 | 化 | 528 | 200 | 109 | 76 | 89 | 82 | 81 | 3
39,H12807,淮北师范大学第07组,化或生,520,191,103,116,51,87,75,6,,H12807 | 淮北师范大学第07组 | 化或生 | 520 | 191 | 103 | 116 | 51 | 87 | 75 | 6
39,H13001,皖西学院第01组,不限,503,199,101,78,73,78,75,7,,H13001 | 皖西学院第01组 | 不限 | 503 | 199 | 101 | 78 | 73 | 78 | 75 | 7
39,H13101,滁州学院第01组,不限,510,192,107,101,58,83,76,17,,H13101 | 滁州学院第01组 | 不限 | 510 | 192 | 107 | 101 | 58 | 83 | 76 | 17
39,H13102,滁州学院第02组,不限,495,193,99,83,61,83,65,5,,H13102 | 滁州学院第02组 | 不限 | 495 | 193 | 99 | 83 | 61 | 83 | 65 | 5
39,H13103,滁州学院第03组,化,478,178,103,82,74,74,70,8,,H13103 | 滁州学院第03组 | 化 | 478 | 178 | 103 | 82 | 74 | 74 | 70 | 8
39,H13202,安徽财经大学第02组,不限,559,238,123,86,69,86,80,1,,H13202 | 安徽财经大学第02组 | 不限 | 559 | 238 | 123 | 86 | 69 | 86 | 80 | 1
40,H13203,安徽财经大学第03组,不限,561,220,112,90,79,93,79,15,,H13203 | 安徽财经大学第03组 | 不限 | 561 | 220 | 112 | 90 | 79 | 93 | 79 | 15
40,H13301,宿州学院第01组,不限,480,184,103,104,35,81,76,6,,H13301 | 宿州学院第01组 | 不限 | 480 | 184 | 103 | 104 | 35 | 81 | 76 | 6
40,H13302,宿州学院第02组,化,479,176,104,127,28,82,66,20,,H13302 | 宿州学院第02组 | 化 | 479 | 176 | 104 | 127 | 28 | 82 | 66 | 20
40,H13303,宿州学院第03组,化或生,481,156,97,118,41,83,83,9,,H13303 | 宿州学院第03组 | 化或生 | 481 | 156 | 97 | 118 | 41 | 83 | 83 | 9
40,H13304,宿州学院第04组,化或地,480,203,105,65,59,82,71,6,,H13304 | 宿州学院第04组 | 化或地 | 480 | 203 | 105 | 65 | 59 | 82 | 71 | 6
40,H13502,淮南师范学院第02组,不限,482,200,110,101,41,73,67,10,,H13502 | 淮南师范学院第02组 | 不限 | 482 | 200 | 110 | 101 | 41 | 73 | 67 | 10
40,H13503,淮南师范学院第03组,化或生,478,177,97,104,39,84,74,6,,H13503 | 淮南师范学院第03组 | 化或生 | 478 | 177 | 97 | 104 | 39 | 84 | 74 | 6
40,H13702,安徽建筑大学第02组,不限,534,197,100,102,72,83,80,5,,H13702 | 安徽建筑大学第02组 | 不限 | 534 | 197 | 100 | 102 | 72 | 83 | 80 | 5
40,H13703,安徽建筑大学第03组,不限,527,193,103,108,56,室92,78,】2,,H13703 | 安徽建筑大学第03组 | 不限 | 527 | 193 | 103 | 108 | 56 | 室92 | 78 | 】2
40,H13704,安徽建筑大学第04组,化,521,201,116,98,66,78,78,B5,,H13704 | 安徽建筑大学第04组 | 化 | 521 | 201 | 116 | 98 | 66 | 78 | 78 | B5
40,H13801,安徽科技学院第01组,不限,510,184,99,106,公66,78,S76,21,,H13801 | 安徽科技学院第01组 | 不限 | 510 | 184 | 99 | 106 | 公66 | 78 | S76 | 21
40,H13802,安徽科技学院第02组,化,508,197,110,办115,35,83,Z78,4,,H13802 | 安徽科技学院第02组 | 化 | 508 | 197 | 110 | 办115 | 35 | 83 | Z78 | 4
40,H13803,安徽科技学院第03组,化或生,494,177,98,105,62,S75,75,3,,H13803 | 安徽科技学院第03组 | 化或生 | 494 | 177 | 98 | 105 | 62 | S75 | 75 | 3
40,H14002,池州学院第02组,不限,481,188,会96,79,B56,80,78,11,,H14002 | 池州学院第02组 | 不限 | 481 | 188 | 会96 | 79 | B56 | 80 | 78 | 11
40,H14003,池州学院第03组,化,474,员184,97,90,H51,77,72,31,,H14003 | 池州学院第03组 | 化 | 474 | 员184 | 97 | 90 | H51 | 77 | 72 | 31
40,H14004,池州学院第04组,化或生,478,186,97,【97,51,76,68,2,,H14004 | 池州学院第04组 | 化或生 | 478 | 186 | 97 | 【97 | 51 | 76 | 68 | 2
40,H17301,安徽新华学院第01组,不限,433,186,】93,48,46,82,71,10,,H17301 | 安徽新华学院第01组 | 不限 | 433 | 186 | 】93 | 48 | 46 | 82 | 71 | 10
40,H17302,安徽新华学院第02组,生不限,443,办180,108,73,47,78,65,1,,H17302 | 安徽新华学院第02组 | 生不限 | 443 | 办180 | 108 | 73 | 47 | 78 | 65 | 1
40,H17801,安徽信息工程学院第01组,招不限,468,195,109,89,57,69,58,14,,H17801 | 安徽信息工程学院第01组 | 招不限 | 468 | 195 | 109 | 89 | 57 | 69 | 58 | 14
40,H18203,学安徽师范大学皖江学院第03组,不限,454,191,114,62,46,80,75,7,,H18203 | 学安徽师范大学皖江学院第03组 | 不限 | 454 | 191 | 114 | 62 | 46 | 80 | 75 | 7
40,H18601,皖江工学院第01组,北不限,453,186,106,84,25,82,76,14,,H18601 | 皖江工学院第01组 | 北不限 | 453 | 186 | 106 | 84 | 25 | 82 | 76 | 14
40,H18602,等湖皖江工学院第02组,不限,449,186,111,71,53,76,63,5,,H18602 | 等湖皖江工学院第02组 | 不限 | 449 | 186 | 111 | 71 | 53 | 76 | 63 | 5
40,H18603,高皖江工学院第03组,不限,445,161,87,83,43,83,75,3,,H18603 | 高皖江工学院第03组 | 不限 | 445 | 161 | 87 | 83 | 43 | 83 | 75 | 3
40,H18604,【皖江工学院第04组,不限,450,157,89,79,52,88,74,4,,H18604 | 【皖江工学院第04组 | 不限 | 450 | 157 | 89 | 79 | 52 | 88 | 74 | 4
40,H18605,省号皖江工学院第05组,化,440,170,101,98,35,74,63,22,,H18605 | 省号皖江工学院第05组 | 化 | 440 | 170 | 101 | 98 | 35 | 74 | 63 | 22
40,H21602,北福州大学第02组,不限,609,235,125,125,80,91,78,11,,H21602 | 北福州大学第02组 | 不限 | 609 | 235 | 125 | 125 | 80 | 91 | 78 | 11
40,H21603,众福州大学第03组,不限,602,223,112,130,76,91,82,6,,H21603 | 众福州大学第03组 | 不限 | 602 | 223 | 112 | 130 | 76 | 91 | 82 | 6
40,H21604,湖公福州大学第04组,不限,600,220,112,128,79,88,85,6,,H21604 | 湖公福州大学第04组 | 不限 | 600 | 220 | 112 | 128 | 79 | 88 | 85 | 6
40,H21605,福州大学第05组,不限,600,217,122,119,88,92,84,11,国家专项计划,H21605 | 福州大学第05组 | 不限 | 600 | 217 | 122 | 119 | 88 | 92 | 84 | 11 | 国家专项计划
40,H21606,信福州大学第06组,化,599,229,123,111,84,88,87,7,,H21606 | 信福州大学第06组 | 化 | 599 | 229 | 123 | 111 | 84 | 88 | 87 | 7
40,H21607,福州大学第07组,化,591,221,111,128,69,88,85,3,国家专项计划,H21607 | 福州大学第07组 | 化 | 591 | 221 | 111 | 128 | 69 | 88 | 85 | 3 | 国家专项计划
40,H21608,微福州大学第08组,化或生,593,231,120,116,64,88,84,3,国家专项计划,H21608 | 微福州大学第08组 | 化或生 | 593 | 231 | 120 | 116 | 64 | 88 | 84 | 3 | 国家专项计划
40,H21702,福建理工大学第02组,不限,523,185,97,108,71,82,77,2,,H21702 | 福建理工大学第02组 | 不限 | 523 | 185 | 97 | 108 | 71 | 82 | 77 | 2
40,H21805,福建农林大学第05组,不限,546,196,111,114,76,80,70,4,,H21805 | 福建农林大学第05组 | 不限 | 546 | 196 | 111 | 114 | 76 | 80 | 70 | 4
40,H21806,福建农林大学第06组,不限,537,218,114,93,58,88,80,9,,H21806 | 福建农林大学第06组 | 不限 | 537 | 218 | 114 | 93 | 58 | 88 | 80 | 9
40,H21807,福建农林大学第07组,不限,518,197,102,90,70,77,74,1,国家专项计划,H21807 | 福建农林大学第07组 | 不限 | 518 | 197 | 102 | 90 | 70 | 77 | 74 | 1 | 国家专项计划
40,H21808,福建农林大学第08组,化或生,553,201,125,134,55,88,75,5,,H21808 | 福建农林大学第08组 | 化或生 | 553 | 201 | 125 | 134 | 55 | 88 | 75 | 5
40,H21904,集美大学第04组,不限,557,202,108,114,62,86,83,12,,H21904 | 集美大学第04组 | 不限 | 557 | 202 | 108 | 114 | 62 | 86 | 83 | 12
40,H21905,集美大学第05组,不限,565,220,116,114,72,82,77,6,,H21905 | 集美大学第05组 | 不限 | 565 | 220 | 116 | 114 | 72 | 82 | 77 | 6
40,H21906,集美大学第06组,化或生,548,199,105,120,55,90,84,6,,H21906 | 集美大学第06组 | 化或生 | 548 | 199 | 105 | 120 | 55 | 90 | 84 | 6
40,H22001,福建医科大学第01组,化或生,609,222,116,127,91,89,80,4,,H22001 | 福建医科大学第01组 | 化或生 | 609 | 222 | 116 | 127 | 91 | 89 | 80 | 4
40,H22101,福建中医药大学第01组,不限,551,213,109,117,60,85,76,2,,H22101 | 福建中医药大学第01组 | 不限 | 551 | 213 | 109 | 117 | 60 | 85 | 76 | 2
41,H22102,福建中医药大学第02组,化,578,202,111,126,84,88,78,3,,H22102 | 福建中医药大学第02组 | 化 | 578 | 202 | 111 | 126 | 84 | 88 | 78 | 3
41,H22103,福建中医药大学第03组,化或生,590,222,120,121,74,91,82,14,,H22103 | 福建中医药大学第03组 | 化或生 | 590 | 222 | 120 | 121 | 74 | 91 | 82 | 14
41,H22302,福建师范大学第02组,不限,555,205,105,114,86,83,67,16,,H22302 | 福建师范大学第02组 | 不限 | 555 | 205 | 105 | 114 | 86 | 83 | 67 | 16
41,H22303,福建师范大学第03组,不限,578,215,111,129,67,87,80,11,,H22303 | 福建师范大学第03组 | 不限 | 578 | 215 | 111 | 129 | 67 | 87 | 80 | 11
41,H22304,福建师范大学第04组,不限,537,224,115,86,62,87,78,7,国家专项计划,H22304 | 福建师范大学第04组 | 不限 | 537 | 224 | 115 | 86 | 62 | 87 | 78 | 7 | 国家专项计划
41,H22402,闽江学院第02组,不限,522,183,102,119,64,83,73,13,,H22402 | 闽江学院第02组 | 不限 | 522 | 183 | 102 | 119 | 64 | 83 | 73 | 13
41,H22403,闽江学院第03组,化,513,211,121,108,42,84,68,10,,H22403 | 闽江学院第03组 | 化 | 513 | 211 | 121 | 108 | 42 | 84 | 68 | 10
41,H22503,武夷学院第03组,不限,490,191,102,86,47,86,70,1,,H22503 | 武夷学院第03组 | 不限 | 490 | 191 | 102 | 86 | 47 | 86 | 70 | 1
41,H22504,武夷学院第04组,化,486,189,100,88,67,室72,70,】11,,H22504 | 武夷学院第04组 | 化 | 486 | 189 | 100 | 88 | 67 | 室72 | 70 | 】11
41,H22505,武夷学院第05组,化或生,488,199,102,92,52,76,69,B36,,H22505 | 武夷学院第05组 | 化或生 | 488 | 199 | 102 | 92 | 52 | 76 | 69 | B36
41,H22703,泉州师范学院第03组,不限,499,203,110,103,公62,66,S65,7,,H22703 | 泉州师范学院第03组 | 不限 | 499 | 203 | 110 | 103 | 公62 | 66 | S65 | 7
41,H22704,泉州师范学院第04组,不限,511,208,105,办107,66,76,Z54,8,,H22704 | 泉州师范学院第04组 | 不限 | 511 | 208 | 105 | 办107 | 66 | 76 | Z54 | 8
41,H22705,泉州师范学院第05组,化,479,186,95,90,53,S76,64,14,,H22705 | 泉州师范学院第05组 | 化 | 479 | 186 | 95 | 90 | 53 | S76 | 64 | 14
41,H22706,泉州师范学院第06组,化或生,489,193,会97,100,B53,80,63,3,,H22706 | 泉州师范学院第06组 | 化或生 | 489 | 193 | 会97 | 100 | B53 | 80 | 63 | 3
41,H22805,闽南师范大学第05组,不限,514,员194,111,103,H56,84,77,1,,H22805 | 闽南师范大学第05组 | 不限 | 514 | 员194 | 111 | 103 | H56 | 84 | 77 | 1
41,H22806,闽南师范大学第06组,化,503,186,100,【88,69,87,73,6,,H22806 | 闽南师范大学第06组 | 化 | 503 | 186 | 100 | 【88 | 69 | 87 | 73 | 6
41,H22902,厦门理工学院第02组,不限,554,219,】122,104,82,80,69,2,,H22902 | 厦门理工学院第02组 | 不限 | 554 | 219 | 】122 | 104 | 82 | 80 | 69 | 2
41,H22903,厦门理工学院第03组,生不限,542,办186,99,102,81,88,85,8,,H22903 | 厦门理工学院第03组 | 生不限 | 542 | 办186 | 99 | 102 | 81 | 88 | 85 | 8
41,H23002,三明学院第02组,招不限,488,206,114,102,38,72,70,5,,H23002 | 三明学院第02组 | 招不限 | 488 | 206 | 114 | 102 | 38 | 72 | 70 | 5
41,H23603,学福建技术师范学院第03组,不限,483,198,100,73,67,76,69,11,,H23603 | 学福建技术师范学院第03组 | 不限 | 483 | 198 | 100 | 73 | 67 | 76 | 69 | 11
41,H23604,福建技术师范学院第04组,北不限,497,193,108,106,36,85,77,10,,H23604 | 福建技术师范学院第04组 | 北不限 | 497 | 193 | 108 | 106 | 36 | 85 | 77 | 10
41,H23605,等湖福建技术师范学院第05组,化,491,206,111,104,54,71,56,3,,H23605 | 等湖福建技术师范学院第05组 | 化 | 491 | 206 | 111 | 104 | 54 | 71 | 56 | 3
41,H23606,高福建技术师范学院第06组,化或生,476,174,99,100,53,80,69,6,,H23606 | 高福建技术师范学院第06组 | 化或生 | 476 | 174 | 99 | 100 | 53 | 80 | 69 | 6
41,H26502,【仰恩大学第02组,不限,459,166,100,102,49,82,60,2,,H26502 | 【仰恩大学第02组 | 不限 | 459 | 166 | 100 | 102 | 49 | 82 | 60 | 2
41,H26602,省号厦门华厦学院第02组,不限,460,178,98,91,39,73,69,5,,H26602 | 省号厦门华厦学院第02组 | 不限 | 460 | 178 | 98 | 91 | 39 | 73 | 69 | 5
41,H27102,北厦门工学院第02组,不限,461,175,88,83,61,81,61,40,,H27102 | 北厦门工学院第02组 | 不限 | 461 | 175 | 88 | 83 | 61 | 81 | 61 | 40
41,H27202,众阳光学院第02组,不限,424,,,,,,,,,H27202 | 众阳光学院第02组 | 不限 | 424
