来源期号,来源PDF_SHA256,数据阶段,最终可用,PDF页码,页码范围角色,私有页图证据编号,私有页图SHA256,私有页图大小字节,私有OCR文本证据编号,私有OCR文本SHA256,OCR引擎,识别语言,OCR识别行数,OCR平均置信度,OCR错误,OCR行类型分布,OCR栏位分布,OCR_QC_P0数,OCR_QC_P1数,疑似招生计划行数,结构化状态,结构化院校数,结构化专业组数,结构化专业明细数,结构异常数,高严重结构异常数,候选V2字段任务数,候选V2字段P0任务数,底座页级复核优先级,底座页级审计状态,核验状态,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,183,招生计划明细页,page-183,d41c3c0d58d0036374ec471ccabdb9c2016c594215dcb3c0fc9b5f9e69aaffc7,4024844,183_page-183,069a3ef71f71ce88bc9edfb21b302f2120862fb639a3a23e1a9a30a12f9011c4,apple_vision,"zh-Hans,en-US",331,0.7405,,major_or_numbered_line:194；page_header:2；school:15；table_header:2；text:118,left:163；right:168,71,81,17,结构化招生计划页,6,12,91,25,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,184,招生计划明细页,page-184,2dd10e4c32bbcd66cee98b36a20b52a8b33af9c71fd08c1642482c854cb84828,3764610,184_page-184,672fefda795b22cdb9ba8dd9602f76f58eeb9d6454583861320f34e4f79361b7,apple_vision,"zh-Hans,en-US",332,0.6895,,major_or_numbered_line:185；page_header:2；school:24；table_header:2；text:119,left:173；outside:1；right:158,87,137,15,结构化招生计划页,8,17,85,29,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,185,招生计划明细页,page-185,42f26da5bbca8a0157a4f9679055b5c20a49161039a9ea1b4d93e32a9310c059,4051613,185_page-185,0921584c4e148d0df03ccae40d3c5691561bf0a2abcea6434d27303df2cf1cba,apple_vision,"zh-Hans,en-US",288,0.7059,,major_or_numbered_line:148；page_header:2；school:23；table_header:2；text:113,left:149；right:139,88,97,10,结构化招生计划页,8,16,69,26,14,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,186,招生计划明细页,page-186,4bdcae242f2e91fcaad7b9656af235b278b353f4a0b273bc313a8fad08b8e752,3954949,186_page-186,7cdaa6d7b42028dfb2a058df413bfd45e7a1343fcf4ecc9876cd14a32671b6df,apple_vision,"zh-Hans,en-US",280,0.6961,,major_or_numbered_line:140；page_header:2；school:19；table_header:2；text:117,left:157；outside:1；right:122,96,60,20,结构化招生计划页,4,15,67,24,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,187,招生计划明细页,page-187,f43ed7a2639a2f26d7292eac69b6c0ef87df5c4019514915de2e721fcd6e420f,4174964,187_page-187,6ea9db850d1a3e1719974c9ecb3e161add9c032260f82b6715a48e43e9814eda,apple_vision,"zh-Hans,en-US",296,0.6787,,major_or_numbered_line:111；page_header:2；school:31；table_header:2；text:150,left:154；right:142,126,48,12,结构化招生计划页,11,24,48,10,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,188,招生计划明细页,page-188,49da8cd139bb8e3bf4abd5d1a9fa830f9c84f2353759f6b0a376f181ce95b860,4003257,188_page-188,93e773a569a655ed3eb0542572313758f6be5b3740e00a81e0c35374aacc406c,apple_vision,"zh-Hans,en-US",262,0.6935,,major_or_numbered_line:91；page_header:2；school:23；table_header:2；text:144,left:149；outside:1；right:112,96,58,16,结构化招生计划页,7,17,42,19,16,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,189,招生计划明细页,page-189,a81f971d0c5f0efcef540d2c4c86c477cf41e82a98cba7bece6cac6382f84d5c,4368097,189_page-189,58e3cdd65b573a24cc8e3168bb26328f2040ca7eb5e9131e0a3063fc5b1c2ee7,apple_vision,"zh-Hans,en-US",259,0.7201,,major_or_numbered_line:109；page_header:2；school:21；table_header:2；text:125,left:148；right:111,96,39,13,结构化招生计划页,8,15,50,13,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,190,招生计划明细页,page-190,6510fc70bfa9b1f785c95cacf574e2ee13f34bf58001c727b1a74428cdb23009,4077484,190_page-190,11042a3eacbdce2aaa67187f9dfbede2c582fd7112b478cbc68d81d4dc137ed8,apple_vision,"zh-Hans,en-US",266,0.6737,,major_or_numbered_line:105；page_header:2；school:19；table_header:2；text:138,left:134；outside:1；right:131,107,54,13,结构化招生计划页,5,16,52,22,21,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,191,招生计划明细页,page-191,411bbe7fb8dc7b76dd37b56efe371f5914b8c171d7d7c90c76dbf2ae9ab62a47,4396316,191_page-191,805aa8b00d2edd156819e21d86cc0e2faa01d3cd16f5ba366d6dc197575c0413,apple_vision,"zh-Hans,en-US",259,0.6710,,major_or_numbered_line:93；page_header:2；school:10；table_header:2；text:152,left:133；right:126,115,51,17,结构化招生计划页,4,10,43,7,2,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,192,招生计划明细页,page-192,088d7788e687383ac4a2671136088d49381fa4edfb1a5d4c7f44928a13bf2db3,3925855,192_page-192,10820109b977ebb97356b5709213e1e766ec82116eaba4f57cf7d41ae484aeda,apple_vision,"zh-Hans,en-US",280,0.6404,,major_or_numbered_line:130；page_header:2；school:28；table_header:2；text:118,left:150；outside:1；right:129,95,106,15,结构化招生计划页,9,18,58,38,33,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,193,招生计划明细页,page-193,001ba4d680793b4291500397245ccd3912aaa789db3f4fa6403d82cd44300531,4380660,193_page-193,48c0497a59ec81b0ebe16b4b167f1f47131486f90666c905b3489dd2325e83b2,apple_vision,"zh-Hans,en-US",264,0.6598,,major_or_numbered_line:98；page_header:2；school:31；table_header:2；text:131,left:127；right:137,75,112,16,结构化招生计划页,12,20,46,57,50,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,194,招生计划明细页,page-194,64fbd70faa0dca2fb2415b2a49ba1f7f25ccc69d3d1eb2ba39f8cb1d41740af5,4072381,194_page-194,963bfd5d139aeaa5f300824b936e6514af9c2e6ce31091b975ab985cb23112cd,apple_vision,"zh-Hans,en-US",251,0.6578,,major_or_numbered_line:100；page_header:1；school:15；table_header:2；text:133,left:113；outside:1；right:137,102,62,10,结构化招生计划页,6,11,45,45,37,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,195,招生计划明细页,page-195,68d33ecb8c6e831634a737e6be19a8b90c64d1e9ad89513575a01e10ea77db5d,4262119,195_page-195,b1a06454249896e9ca152e75b97e135ea193b792ee3ed5f704569c1e6d52c647,apple_vision,"zh-Hans,en-US",273,0.7169,,major_or_numbered_line:112；page_header:2；school:23；table_header:2；text:134,left:138；right:135,107,47,10,结构化招生计划页,4,22,54,21,17,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,196,招生计划明细页,page-196,e3e9e6e7f3202f0774d20a14ee2ca061e96e2f8055584d44c0199e62a55491c4,3934374,196_page-196,90be5c2cd3ed5a2e9e0efaaf1840e113966afc2863118accdd2fa91ed2fb6949,apple_vision,"zh-Hans,en-US",296,0.6834,,major_or_numbered_line:107；page_header:2；school:25；table_header:2；text:160,left:153；outside:1；right:142,120,53,17,结构化招生计划页,5,21,51,34,31,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,197,招生计划明细页,page-197,94bfef70c2ddfc66a7080675715fcb7ecf6a8ff706d7ff3b1658a18755eca5ba,4350870,197_page-197,ea6d4fa38dc3b57a01617cc80a21d8d218a1badd882af202301712e4c32002d2,apple_vision,"zh-Hans,en-US",285,0.6986,,major_or_numbered_line:116；page_header:2；school:27；table_header:2；text:138,left:141；right:144,112,51,11,结构化招生计划页,11,20,52,34,27,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,198,招生计划明细页,page-198,c5ba06fb4f1a70c8fcc4e2f9c5b51d8da318697323699788458ba7f4d00759a1,3984921,198_page-198,24ff2604673403b1679cbe40a58a954aabf276f3f2dd2f02c95ef7befe935f32,apple_vision,"zh-Hans,en-US",295,0.7020,,major_or_numbered_line:114；page_header:2；school:21；table_header:2；text:156,left:138；outside:1；right:156,93,77,20,结构化招生计划页,9,18,51,36,24,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,199,招生计划明细页,page-199,04a13d07b958a2165704e51511b21dd8118c1335395644eb673a1f635a140903,4143426,199_page-199,2ae6fc4cdede1ac2acb60fa71836d17c1e43d420f4e29bff25a05f11f53a114c,apple_vision,"zh-Hans,en-US",320,0.7253,,major_or_numbered_line:181；page_header:1；school:23；table_header:2；text:113,left:173；right:147,81,134,13,结构化招生计划页,8,13,78,64,50,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,200,招生计划明细页,page-200,392f83c5cf8acbc8af4c223a862cadcd67c3e2f11a253c9148130af25098468e,3976995,200_page-200,22387df51668c43097f2c70af1eb2ccbf2128ad3d3d4b5ec8fda7aa317737465,apple_vision,"zh-Hans,en-US",294,0.7109,,major_or_numbered_line:153；page_header:1；school:14；table_header:2；text:124,left:156；outside:1；right:137,108,57,17,结构化招生计划页,4,12,67,38,28,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,201,招生计划明细页,page-201,5080967614c8c5a15dd268c0fbc4c993925ad68ead3b3fe859f0fc00bcee24de,4319759,201_page-201,79dceb89c9f7dbee23c935b56b009412a551b264cd733d6bd024060283936ade,apple_vision,"zh-Hans,en-US",291,0.7052,,major_or_numbered_line:120；page_header:2；school:16；table_header:2；text:151,left:147；right:144,123,34,14,结构化招生计划页,3,16,55,13,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,202,招生计划明细页,page-202,8a86b55099c1a07dfe92174ad0da9ae235ea8247a2cf57d210b1219e941f0901,4072586,202_page-202,bdc4d28ca8d651654f948ace33057437c0ee396f2e1791638b08ce6651c8866b,apple_vision,"zh-Hans,en-US",273,0.6546,,major_or_numbered_line:120；page_header:2；school:25；table_header:2；text:124,left:139；outside:1；right:133,89,90,15,结构化招生计划页,7,17,57,40,32,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,203,招生计划明细页,page-203,62abf84f997dd8d51f25912cfb7752b969f07939b2d27f34b671af787ab4360d,4215222,203_page-203,167814f487d74179c0c69df1c9eae23ce7f31bffbc266da491e9143a5cdf6488,apple_vision,"zh-Hans,en-US",270,0.7593,,major_or_numbered_line:125；page_header:2；school:8；table_header:2；text:133,left:143；right:127,63,64,14,结构化招生计划页,3,6,57,8,2,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,204,招生计划明细页,page-204,34ff7b9ea977a2fc9a1143f8c51421ef9d20a5013a5714927d4716877e556305,4096731,204_page-204,2021a2456595d2277deb56a769cb4d812998597be46aea2d248dc8ac2667cf28,apple_vision,"zh-Hans,en-US",277,0.6899,,major_or_numbered_line:135；page_header:2；school:14；table_header:2；text:124,left:141；outside:1；right:135,120,33,13,结构化招生计划页,4,13,64,27,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,205,招生计划明细页,page-205,b89e9405dbd6efc5b626a92bd1110b77f8195e746d404c9168660d2296be3481,4233864,205_page-205,7fe4f48f35c55a64d1999d37f6328acdc90b400b660b6fabeef66680ad6153ed,apple_vision,"zh-Hans,en-US",283,0.6788,,major_or_numbered_line:125；page_header:1；school:26；table_header:2；text:129,left:151；right:132,88,73,17,结构化招生计划页,6,22,58,11,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,206,招生计划明细页,page-206,766cfa83e86f9530eda8b09db072e3145ea2d11a401462a676b9a75093304dbb,4083508,206_page-206,b0e9022b572e4670c85e8f98930e46207eb7002dda05942cbddcfbfe15e0e79c,apple_vision,"zh-Hans,en-US",266,0.6944,,major_or_numbered_line:101；page_header:2；school:12；table_header:2；text:149,left:146；outside:1；right:119,94,62,8,结构化招生计划页,4,10,47,16,12,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,207,招生计划明细页,page-207,3901fdfcc108c9f04fc64bdbf04b3a022806ef01457c934d498767f8e023e73d,4359662,207_page-207,4b7570ab77ae68d3308d3c1d9ef4b9e753133d56b6b7ae075bad3d045a42ec29,apple_vision,"zh-Hans,en-US",260,0.6981,,major_or_numbered_line:126；page_header:2；school:24；table_header:2；text:106,left:115；right:145,89,95,15,结构化招生计划页,9,16,57,15,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,208,招生计划明细页,page-208,d2a33acfeb7b0318967e259b6f020566eb2719e02abe2841792bda2ea0e88370,3992028,208_page-208,c1876766c537b983206cbf900a3a9bd856ed3832b52166dd365c0cd544ec0bdb,apple_vision,"zh-Hans,en-US",291,0.7385,,major_or_numbered_line:173；page_header:2；school:12；table_header:2；text:102,left:140；outside:1；right:150,85,58,16,结构化招生计划页,2,11,83,19,7,32,15,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,209,招生计划明细页,page-209,337319545a8e1edf5715aaa7b029ef8d17fe80c292f94c3f2029acb31192c0c6,4313408,209_page-209,520d92ba4334d4b40d89fb3db44c45f283e2cfeba5ac01c717626e097c981217,apple_vision,"zh-Hans,en-US",287,0.6997,,major_or_numbered_line:122；page_header:2；school:12；table_header:2；text:149,left:138；right:149,98,64,15,结构化招生计划页,3,11,56,8,3,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,210,招生计划明细页,page-210,7b2c1cc26868ef83cfb5c7aa8a3f3090dc9e110de3a066d053afed7b8f610057,3966689,210_page-210,3d0c9d12a1bbf4b2ecc882fdb7bc6552a944c9cc3665583b3009f08d724c4359,apple_vision,"zh-Hans,en-US",304,0.7082,,major_or_numbered_line:156；page_header:2；school:20；table_header:2；text:124,left:159；outside:1；right:144,95,69,17,结构化招生计划页,4,16,72,14,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,211,招生计划明细页,page-211,a236562fc7814f070548aa41f696b6b7babb19473ef7ab84b5e84ad6e313ea9a,4199046,211_page-211,d4859e28b808160eae58d4b2d2fae945b01101ab2fe13819286b1e9a5abc4f4d,apple_vision,"zh-Hans,en-US",255,0.6816,,major_or_numbered_line:112；page_header:2；school:19；table_header:2；text:120,left:112；right:143,113,39,19,结构化招生计划页,4,16,54,7,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,212,招生计划明细页,page-212,6b397ca4565e0facde1cc76657acc9eb4ca7729ef4047f7e00f7ececc8acd7f3,3943824,212_page-212,e967e3e6ade64e93a4ee586a15efbb263587f44f48a537a1794a274fda4202cd,apple_vision,"zh-Hans,en-US",262,0.6760,,major_or_numbered_line:112；page_header:2；school:40；table_header:2；text:106,left:143；outside:1；right:118,100,58,14,结构化招生计划页,15,27,52,20,14,64,26,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,213,招生计划明细页,page-213,9cb1b5288335b1d4e503913ea75d60b98b72ba2d7c1c82d95ba3b9323f19fcf0,4349815,213_page-213,62ba5a6443193ecf3b3eb62dce1f28512851b1abdeab1268d4e009a1c0395da5,apple_vision,"zh-Hans,en-US",281,0.6922,,major_or_numbered_line:119；page_header:2；school:23；table_header:2；text:135,left:139；right:142,89,106,16,结构化招生计划页,10,17,54,18,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,214,招生计划明细页,page-214,d5085e725d2d42759f03ab4cd2b90015d582305213b8436745fc33a26969ae14,3886076,214_page-214,48f8c750e638e871ca5c41782ab09c6faac9e1d9403edab971462fd76001fe18,apple_vision,"zh-Hans,en-US",282,0.7018,,major_or_numbered_line:114；page_header:2；school:25；table_header:2；text:139,left:141；outside:1；right:140,87,80,10,结构化招生计划页,7,24,52,13,6,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,215,招生计划明细页,page-215,8edf3432033e371d96ed887786aad95c716f67c0c76235045311113146100a0f,4386959,215_page-215,9c3836f162f8821993d18c3a632664eb636b1d9bc2addaac8bfeedcb54dfd398,apple_vision,"zh-Hans,en-US",262,0.6107,,major_or_numbered_line:86；page_header:2；school:28；table_header:2；text:144,left:113；right:149,127,54,15,结构化招生计划页,9,22,38,24,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,216,招生计划明细页,page-216,84f7a8bf70db92f70ae9028b233d6248ae4e577bef393c06a1affee74851a299,4017104,216_page-216,5bca55ae10f668f075c2e45aea258b296714159cc46c7468fc7f936e41086ac4,apple_vision,"zh-Hans,en-US",245,0.6902,,major_or_numbered_line:86；page_header:2；school:31；table_header:2；text:124,left:158；outside:1；right:86,89,53,16,结构化招生计划页,9,26,38,19,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,217,招生计划明细页,page-217,b42c0212ebae75583357933e87d12932e421337785b41af561b6d180d784e23c,4171504,217_page-217,9b63c2abec77d0584ab67793118ef323d86d942ab6b1589070b0b5977156ce63,apple_vision,"zh-Hans,en-US",270,0.7004,,major_or_numbered_line:111；page_header:2；school:25；table_header:2；text:130,left:132；right:138,77,75,18,结构化招生计划页,6,16,52,17,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,218,招生计划明细页,page-218,ae8789a46510da5ab8762ff86ce978fba7e163cbb5d38496f189cfa82feea11f,3983730,218_page-218,332c8e38afa7c6c6f404d8f5fab39d276adc60f835ed5f7b15e855545e378589,apple_vision,"zh-Hans,en-US",290,0.7210,,major_or_numbered_line:140；page_header:2；school:22；table_header:2；text:124,left:146；outside:1；right:143,88,60,15,结构化招生计划页,4,20,65,21,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,219,招生计划明细页,page-219,3db97c778bd071099d2ddfa781a03260a23509c4d87bd8f5ed7b9c2b2bf09620,3969315,219_page-219,8af8a6fa962490c1738519d8de0c40ef3fc05d430cacc86fd087bc7496b14c08,apple_vision,"zh-Hans,en-US",282,0.7018,,major_or_numbered_line:138；page_header:2；school:24；table_header:2；text:116,left:156；right:126,90,62,17,结构化招生计划页,5,22,62,19,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
