公开官网差异账ID,来源全量证据工作台ID,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,专业组内专业序号,专业代号OCR,专业名称及备注OCR短摘,OCR计划数,OCR学费,OCR再选科目,高校官网/章程辅证状态,官网来源状态,官网证据匹配状态,最佳官网来源文件,最佳官网专业名称,最佳官网专业代号,最佳官网计划数,最佳官网学费,最佳官网选科,专业名称匹配方式,专业名称匹配分,计划数核验状态,差异字段集合,仍需核验,下一步
B0B1DIFF-7796b4e20086418b,FULLEVID-fa1701a50d131204,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-5980eb4523d13424,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,2,05,通信工程（办学地点：草堂校区）,,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-4958a48885751544,FULLEVID-cb4911107f62fb8d,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-ff7d32b888e386ac,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,3,06,人工智能（办学地点：草堂校区）,,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-2b8e5550c702fc9c,FULLEVID-d688e81859d7b792,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-4ad4d695b088006c,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,4,07,自动化（办学地点：草堂校区）,,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-6be75204436bc2f5,FULLEVID-7c1c913064ce7b4b,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-8faa0cf6417b2e42,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,5,08,机器人工程（办学地点：草堂校区）,3,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-9b398e125c8a0f72,FULLEVID-252fc7a01381c555,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-88ecd908104be17b,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,6,09,电气工程及其自动化（办学地点：草堂校区）,3,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-89188b08519ad1b4,FULLEVID-3a282fee8b3e5fd6,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-4f407f15b3f204f6,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,7,10,机械设计制造及其自动化（办学地点：草堂校区）,,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-a1bc164192df595f,FULLEVID-984ea2d023dc43dc,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-a785b35533c30a89,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,8,11,光电信息科学与工程（办学地点：草堂校区）,4,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-00c321b1d10a21fd,FULLEVID-a6baedb9e26d6195,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-b07fc24aaa3c52a3,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,9,12,新能源材料与器件（办学地点：草堂校区）,4,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-598fb9f4471d7d5e,FULLEVID-8c207b03f383921f,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-3b50420a0684c9ef,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,10,13,纳米材料与技术（先进能源与器件；办学地点：草堂校区）,,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-5c6683eda0d9847c,FULLEVID-ecf254d88d418d68,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-92103756d9f5caec,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,11,14,智慧交通（车路协同与智能决策；办学地点：草堂校区）,3,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-f509ced6eecb2816,FULLEVID-203a78731ec3c1e0,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-4aa5a311c6ae57dd,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,12,15,给排水科学与工程（卓越班，韧性城市智慧水务；办学地点：草堂校区）,5,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-26e788fec44f3b33,FULLEVID-6cd9d48838bbc2d0,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-5021d2917125e1b3,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,13,16,环境工程（卓越班，低碳与数字环境：办学地点：草堂校区）,,6480,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-521376f336a82567,FULLEVID-ec5e03c45b7bc2b0,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-f5cb51a43073b479,G-d97080b0408d9ba6,K465,西安建筑科技大学,K46504,223,14,17,安全工程（风险顶测与灾害防治：办学A◎KA◎Z院校及专业代号地点：草堂校区）,,6000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-d6df508667adb5d5,FULLEVID-5f785cceaf9ee9ad,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-3c50391d10926a2c,G-4cec8cf7b8c4e5f3,K465,西安建筑科技大学,K46505,223,1,18,工程管理（中外合作办学）（双学位；办,4,70000,不限,has_partial_source_needs_followup,has_partial_source_needs_followup,no_school_source,,,,,,,no_retained_official_plan_for_school,0,pending_original_pdf_and_hubei_official_review,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-7d7e7bef8e5b9dd8,FULLEVID-630d83902bd7dc22,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-570f5b1a296513db,G-43adf9e77a6a5f32,K465,西安建筑科技大学,K46506,223,1,19,人工智能（中外合作办学）（双学位：办学地点：草堂校区）,5,70000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-5c3259f3d6643cb9,FULLEVID-107e356736016987,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-304503009b3894db,G-43adf9e77a6a5f32,K465,西安建筑科技大学,K46506,223,2,20,智能建造（中外合作办学）（双学位：办学地点：草堂校区）,4,70000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-e3f7d76411bcfbe7,FULLEVID-6bfdbcaeefee076d,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-4cd75deb83d12e6e,G-43adf9e77a6a5f32,K465,西安建筑科技大学,K46506,223,3,21,计算机科学与技术（中外合作办学）（双学位：办学地点：草堂校区）,4,58000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-6967f6a1790d7931,FULLEVID-d1faa6d76a2ea85c,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-398d21a4414ab7fd,G-02e5375adbd14902,K465,西安建筑科技大学,K46507,223,1,22,环境科学（中外合作办学）（双学位：办学地点：草堂校区）K466 西安科技大学（公办）（陕西）,4,68000,化学,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-0b8833ad87ceef24,FULLEVID-e720d8bb661ce58a,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-5869b435c3f9b947,G-4c1d51c65b1ac531,K485,西安财经大学,K48502,226,1,08,投资学（办学地点：长安校区）,,5000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-7e6c25d4d8c5cd07,FULLEVID-a0407b5a23d9ca04,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-daf08b2c72ade907,G-4c1d51c65b1ac531,K485,西安财经大学,K48502,226,2,09,工程管理（办学地点：长安校区）,,5000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-d85452efb7600c84,FULLEVID-2987f99b07a6d4e0,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-c90e590438ab5f4d,G-4c1d51c65b1ac531,K485,西安财经大学,K48502,226,3,10,审计学（办学地点：长安校区）卫经济统计学（办学地点：长安校区）,,5000,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
B0B1DIFF-024ab65d4e8bb591,FULLEVID-985a2269fc65fbe0,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_public_official_diff_ledger,逐专业招生明细,false,false,M-60d147f0270e3666,G-145db1efc969c1b5,K485,西安财经大学,K48503,226,1,12,统计学（办学地点：长安校区）,,2,,has_partial_source_needs_followup,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作交叉校验；计划、专业组边界和最终建议判断必须以湖北官方系统/省招办计划和最终志愿系统为准。
